case_id,n_boxes,dice,iou,runtime_s
volume_140_slice_86,1,0.899811,0.817869,0.078144
volume_140_slice_87,1,0.881795,0.788581,0.080940
volume_140_slice_88,1,0.881291,0.787775,0.086614
volume_140_slice_89,1,0.889518,0.801020,0.090034
volume_140_slice_90,1,0.894778,0.809591,0.091212
volume_140_slice_91,1,0.900740,0.819406,0.093116
volume_140_slice_92,1,0.901814,0.821185,0.093774
volume_140_slice_93,1,0.910833,0.836265,0.093660
volume_140_slice_94,1,0.919252,0.850571,0.092530
volume_140_slice_95,1,0.930007,0.869171,0.092602
volume_140_slice_96,1,0.931579,0.871921,0.095201
volume_140_slice_97,1,0.932268,0.873129,0.096536
volume_140_slice_98,1,0.924855,0.860215,0.097508
volume_140_slice_99,1,0.893981,0.808287,0.096269
volume_140_slice_100,2,0.910615,0.835897,0.097085
volume_140_slice_101,1,0.928492,0.866528,0.092218
volume_140_slice_102,1,0.931675,0.872089,0.092655
volume_140_slice_103,1,0.926646,0.863319,0.093920
volume_140_slice_104,1,0.920965,0.853507,0.093426
volume_140_slice_105,1,0.930023,0.869198,0.093790
volume_140_slice_106,1,0.921175,0.853868,0.095496
volume_140_slice_107,2,0.918128,0.848647,0.124437
volume_140_slice_108,2,0.882362,0.789489,0.126521
volume_140_slice_109,2,0.887385,0.797567,0.127818
volume_140_slice_110,2,0.832434,0.712965,0.124527
volume_140_slice_111,2,0.889667,0.801262,0.128177
volume_140_slice_112,2,0.826017,0.703602,0.125996
volume_140_slice_113,3,0.867979,0.766752,0.157983
volume_140_slice_114,4,0.866263,0.764077,0.154320
volume_140_slice_115,2,0.869450,0.769050,0.122523
volume_140_slice_116,2,0.855710,0.747808,0.122879
volume_140_slice_117,2,0.863966,0.760511,0.119806
volume_140_slice_118,2,0.806444,0.675665,0.111393
volume_140_slice_119,2,0.910382,0.835506,0.110728
volume_140_slice_120,3,0.905603,0.827491,0.106456
volume_140_slice_121,2,0.887513,0.797774,0.104121
volume_140_slice_122,2,0.885526,0.794569,0.102207
volume_140_slice_123,2,0.898958,0.816461,0.070604
volume_140_slice_124,2,0.905632,0.827539,0.070034
volume_140_slice_125,1,0.904144,0.825058,0.069760
volume_140_slice_126,1,0.665585,0.498785,0.070012
volume_140_slice_127,2,0.894277,0.808771,0.095980
volume_140_slice_128,2,0.896531,0.812466,0.094375
volume_140_slice_129,1,0.880407,0.786364,0.061520
volume_140_slice_130,1,0.860931,0.755821,0.061717
volume_140_slice_131,3,0.852656,0.743157,0.060417
volume_140_slice_132,3,0.841316,0.726096,0.090864
volume_140_slice_133,1,0.814086,0.686462,0.057195
volume_140_slice_134,2,0.870011,0.769929,0.081729
volume_140_slice_135,2,0.876263,0.779775,0.048015
volume_140_slice_136,1,0.873614,0.775591,0.044757
volume_140_slice_137,3,0.857944,0.751227,0.043142
volume_140_slice_138,1,0.783270,0.643750,0.034895
volume_140_slice_139,1,0.724409,0.567901,0.032976
volume_359_slice_48,2,0.000000,0.000000,0.000311
volume_359_slice_49,1,0.000000,0.000000,0.030648
volume_359_slice_50,1,0.888889,0.800000,0.031231
volume_359_slice_51,1,0.628571,0.458333,0.031581
volume_359_slice_52,1,0.000000,0.000000,0.031885
volume_359_slice_53,3,0.402299,0.251799,0.064194
volume_359_slice_54,3,0.654300,0.486216,0.069936
volume_359_slice_55,2,0.756477,0.608333,0.074128
volume_359_slice_56,2,0.777778,0.636364,0.075593
volume_359_slice_57,1,0.306818,0.181208,0.046845
volume_359_slice_58,1,0.373214,0.229418,0.049200
volume_359_slice_59,1,0.834362,0.715799,0.051879
volume_359_slice_60,1,0.900830,0.819556,0.054629
volume_359_slice_61,1,0.879446,0.784831,0.055470
volume_359_slice_62,1,0.836473,0.718911,0.056152
volume_359_slice_63,1,0.756577,0.608462,0.057801
volume_359_slice_64,1,0.756001,0.607719,0.064140
volume_359_slice_65,1,0.748077,0.597542,0.062601
volume_359_slice_66,1,0.751465,0.601878,0.062391
volume_359_slice_67,1,0.747440,0.596730,0.064304
volume_359_slice_68,1,0.763908,0.618003,0.069180
volume_359_slice_69,2,0.829268,0.708333,0.072584
volume_359_slice_70,1,0.825470,0.702809,0.072617
volume_359_slice_71,1,0.834516,0.716025,0.074179
volume_359_slice_72,1,0.765426,0.619991,0.072066
volume_359_slice_73,1,0.771148,0.627536,0.075075
volume_359_slice_74,1,0.793747,0.658027,0.071919
volume_359_slice_75,1,0.798323,0.664341,0.071034
volume_359_slice_76,1,0.809724,0.680283,0.070075
volume_359_slice_77,1,0.804162,0.672467,0.070402
volume_359_slice_78,1,0.833525,0.714568,0.070346
volume_359_slice_79,1,0.873574,0.775527,0.073334
volume_359_slice_80,1,0.895829,0.811313,0.072870
volume_359_slice_81,1,0.919974,0.851807,0.074180
volume_359_slice_82,1,0.926722,0.863451,0.074719
volume_359_slice_83,1,0.938384,0.883921,0.074764
volume_359_slice_84,1,0.930162,0.869441,0.075147
