case_id,n_boxes,dice,iou,runtime_s
malignant_malignant_135,1,0.950032,0.904820,0.165514
malignant_malignant_136,1,0.920068,0.851968,0.163076
malignant_malignant_137,1,0.905823,0.827857,0.163604
malignant_malignant_138,1,0.938962,0.884946,0.163499
malignant_malignant_139,1,0.954758,0.913433,0.162872
malignant_malignant_14,1,0.914460,0.842402,0.162894
malignant_malignant_140,1,0.936279,0.880191,0.163196
malignant_malignant_141,1,0.914301,0.842131,0.164197
malignant_malignant_142,1,0.906848,0.829572,0.162824
malignant_malignant_143,1,0.929633,0.868519,0.163712
malignant_malignant_144,1,0.954841,0.913585,0.165025
malignant_malignant_145,1,0.952915,0.910064,0.162725
malignant_malignant_146,1,0.950444,0.905568,0.165141
malignant_malignant_147,1,0.905951,0.828072,0.162781
malignant_malignant_148,1,0.907719,0.831031,0.162771
malignant_malignant_149,1,0.964865,0.932115,0.164724
malignant_malignant_15,1,0.936472,0.880534,0.163503
malignant_malignant_150,1,0.944932,0.895613,0.164743
malignant_malignant_151,1,0.912225,0.838615,0.165869
malignant_malignant_152,1,0.874919,0.777650,0.170191
malignant_malignant_153,1,0.904151,0.825069,0.163031
malignant_malignant_154,1,0.937139,0.881714,0.162878
malignant_malignant_155,1,0.944413,0.894681,0.162555
malignant_malignant_156,1,0.928585,0.866691,0.162945
malignant_malignant_157,1,0.895912,0.811449,0.162813
malignant_malignant_158,1,0.916370,0.845648,0.165376
malignant_malignant_159,1,0.919024,0.850180,0.162859
malignant_malignant_16,1,0.887977,0.798524,0.164810
malignant_malignant_160,1,0.917249,0.847148,0.162617
malignant_malignant_161,1,0.948564,0.902161,0.165037
malignant_malignant_162,1,0.945706,0.897004,0.162946
malignant_malignant_163,1,0.974746,0.950737,0.162507
malignant_malignant_164,1,0.959051,0.921324,0.163108
malignant_malignant_165,1,0.934103,0.876355,0.164912
malignant_malignant_166,1,0.910506,0.835714,0.162873
malignant_malignant_167,1,0.956164,0.916010,0.162335
malignant_malignant_168,1,0.931694,0.872123,0.162934
malignant_malignant_169,1,0.925620,0.861538,0.162312
malignant_malignant_17,1,0.964148,0.930779,0.164105
malignant_malignant_170,1,0.946448,0.898340,0.162375
malignant_malignant_171,1,0.931753,0.872226,0.163379
malignant_malignant_172,1,0.933312,0.874963,0.163609
malignant_malignant_173,1,0.919687,0.851316,0.166818
malignant_malignant_174,1,0.948335,0.901746,0.162763
malignant_malignant_175,1,0.941533,0.889525,0.165031
malignant_malignant_176,1,0.922353,0.855895,0.213346
malignant_malignant_177,1,0.914538,0.842533,0.162679
malignant_malignant_178,1,0.932663,0.873823,0.165540
malignant_malignant_179,1,0.866983,0.765199,0.163090
malignant_malignant_18,1,0.864846,0.761875,0.165831
malignant_malignant_180,1,0.957801,0.919019,0.165665
malignant_malignant_181,1,0.947763,0.900712,0.165406
malignant_malignant_182,1,0.895562,0.810876,0.163062
malignant_malignant_183,1,0.961126,0.925161,0.162906
malignant_malignant_184,1,0.912598,0.839246,0.165236
malignant_malignant_185,1,0.969012,0.939886,0.162245
malignant_malignant_186,1,0.948259,0.901609,0.162516
malignant_malignant_187,1,0.880072,0.785829,0.163127
malignant_malignant_188,1,0.919495,0.850987,0.164722
malignant_malignant_189,1,0.910986,0.836523,0.162784
malignant_malignant_19,3,0.898298,0.815373,0.168802
malignant_malignant_190,1,0.918934,0.850025,0.161596
malignant_malignant_191,1,0.921980,0.855253,0.164571
malignant_malignant_192,1,0.921226,0.853956,0.163090
malignant_malignant_193,1,0.944018,0.893973,0.162578
malignant_malignant_194,1,0.942295,0.890887,0.165052
malignant_malignant_195,1,0.918908,0.849981,0.163794
malignant_malignant_196,1,0.945662,0.896925,0.161945
